frame_index,timestamp,time,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
86,1.78E+12,4.432,327.364563,171.2878723,0.996567369,339.1477966,153.4706268,0.994361877,311.288269,157.8150177,0.969794035,367.5049133,143.5011597,0.953260362,297.686554,153.3641968,0.412977338,423.3025513,198.76297,0.994686604,307.6563721,199.8195496,0.994600177,464.5682983,301.2597961,0.971164346,287.6629639,272.3895264,0.965975225,418.2827759,375.0596313,0.958049536,262.7746582,325.3681335,0.953980505,444.9227905,359.4965515,0.978157461,369.4729919,357.2703552,0.979178071,431.7859802,457.3850708,0.428875536,348.4931335,451.9220886,0.444391042,425.394104,480,0.031802163,356.8251038,480,0.037811968
87,1.78E+12,4.478,328.7428894,168.4981079,0.996676683,340.4003601,150.8686829,0.994219184,313.0264282,155.1984711,0.972470999,368.3846436,141.4268188,0.950599611,299.598053,151.2033997,0.443036914,424.1387939,197.2873535,0.994679093,307.0967407,199.7060242,0.995070815,466.6680908,296.1066284,0.970095515,286.8731079,270.4179077,0.968768716,419.9163208,370.1436157,0.957581878,263.2872925,321.8472595,0.957056284,442.6742859,360.9401855,0.978429258,366.1965027,359.3430481,0.980236113,433.0892334,456.7254944,0.420544714,348.4650269,452.2853394,0.448264658,423.3938599,480,0.030993726,354.1826782,480,0.037861008
88,1.78E+12,4.524,329.9014893,166.6950073,0.996470451,342.1222534,148.874649,0.99429816,314.2693787,152.4927216,0.968328118,371.1165466,138.6761475,0.955611289,301.4126587,146.9130249,0.408760339,426.5117798,194.7859497,0.994764209,308.8288574,196.5389099,0.994868159,468.5762329,291.9809875,0.970834851,288.1529541,267.9855042,0.966050982,424.6373901,363.0895996,0.962791741,265.2134094,321.9519043,0.957520127,444.1264038,357.8969116,0.979163587,368.6102295,356.1877441,0.980230272,429.5032043,448.8123474,0.496462286,353.9723511,444.1661377,0.516277432,416.7341003,480,0.043712724,365.3209229,480,0.052590601
89,1.78E+12,4.571,331.7075195,163.7714844,0.996350288,344.7107239,146.3506317,0.994343042,316.1890259,149.8887634,0.967736244,373.9156494,138.1878815,0.958336174,302.8790588,146.0176086,0.411462426,427.7826233,193.3343048,0.995112121,308.7677612,197.1971436,0.994937181,472.0098572,285.4577637,0.97330451,286.7481689,267.4785156,0.965737104,430.1189575,359.0492554,0.965794921,266.3887329,321.8748169,0.957744241,445.3114014,353.3213501,0.982993126,369.094635,352.7684021,0.983140945,432.8069458,447.3863831,0.555789888,357.6440125,444.1347046,0.5663445,419.895752,480,0.053991046,368.2513733,480,0.063469961
90,1.78E+12,4.617,335.8153076,160.1907959,0.996765852,348.8187866,143.0076294,0.994029522,321.0264282,147.2920837,0.978098512,376.3679199,138.2761536,0.949559271,307.6662903,147.8939819,0.509683013,425.818634,192.3495483,0.995054126,314.0208435,200.4479675,0.994594038,479.3214417,282.6336975,0.97382617,289.2662964,268.8878479,0.967934906,434.3841553,359.7420959,0.965502799,268.5222778,309.5263672,0.962732375,444.4294128,348.5033875,0.979811966,368.5596619,349.9660034,0.980165482,454.0189209,441.8593445,0.521409154,357.9552002,440.2565308,0.528519988,460.2973328,480,0.049027883,357.1885376,480,0.054817826
91,1.78E+12,4.663,338.8348694,158.7462616,0.997759223,351.6074219,141.0578003,0.994596541,323.3659668,145.653183,0.986801267,377.8679199,135.6237793,0.933174849,308.1977844,145.92276,0.638723135,425.0455627,188.87677,0.995785534,313.5092468,199.2627411,0.996652663,483.6437988,277.4042053,0.974078596,287.739624,272.4517822,0.979423225,443.1442871,356.8190002,0.957851946,268.164032,318.8999329,0.966742456,443.0514832,357.7777405,0.983600259,366.4250793,360.1221619,0.986229181,456.4570618,453.348114,0.406181067,352.5682983,452.0730591,0.448137164,464.7810364,480,0.029653471,345.5250854,480,0.035568886
92,1.78E+12,4.71,343.0665894,155.9131165,0.997647464,355.9172974,137.9436951,0.994702876,326.5134583,142.7845764,0.98560822,382.1502686,131.8504333,0.940640688,309.4027405,143.0076904,0.623544574,432.3360596,185.2238464,0.996107519,309.2746277,195.2792358,0.996970415,487.0735474,273.1976929,0.975095272,283.3596802,267.4282837,0.980377376,451.4464417,351.1141968,0.959907532,270.0050049,316.4115295,0.967292726,443.6355591,352.3045044,0.986535013,361.8529053,354.2458496,0.988512635,446.223877,444.6070862,0.468443662,345.0193481,444.1455688,0.513690233,440.4452515,480,0.038170062,341.4807129,480,0.046794958
93,1.78E+12,4.756,346.9641418,153.9791412,0.997685313,359.6575317,136.1118774,0.994601727,330.5253296,140.7478333,0.98653686,385.5434265,129.5938721,0.936108649,312.9880676,140.4122314,0.644555092,435.1590271,183.1151733,0.995638549,311.8414917,195.1778564,0.996937156,493.8409424,267.9903259,0.970618129,281.9493713,268.1496582,0.978803813,456.1457214,345.5452881,0.956334651,269.041626,317.352356,0.96554172,445.7247314,351.3446655,0.985018075,364.8612671,353.8869629,0.98769325,441.4246216,452.7487793,0.428005129,348.5658875,452.415741,0.477680266,435.513916,480,0.030589579,346.2707214,480,0.037868243
94,1.78E+12,4.803,365.6824951,144.0447845,0.997749865,376.1634521,125.7763977,0.992204666,348.3538818,132.9973907,0.990840614,397.1315918,120.3665771,0.851951122,327.0803528,136.6690979,0.823915482,441.0220032,178.4912415,0.996661663,315.1687012,198.3684998,0.996546447,507.9125366,251.6321716,0.976080656,287.9697571,272.4351501,0.970658243,500.8596802,326.8701782,0.963592529,287.2184753,323.5281372,0.958463073,442.378479,348.4296875,0.988938808,361.2615356,357.1966553,0.98884356,444.9082642,457.3443909,0.530741394,357.731781,468.6925659,0.516929626,442.3632202,480,0.041856434,370.0991211,480,0.040017169
95,1.78E+12,4.85,369.9356384,141.0899963,0.997917831,380.5168457,123.104248,0.991292894,352.5762329,129.6640472,0.992757797,400.3458862,118.8235779,0.806955099,329.4619446,133.3218994,0.873617887,443.3478088,179.1082153,0.996620893,313.5440674,198.2637482,0.997057199,512.2824097,249.0182495,0.972534716,289.7660828,273.3335571,0.974125445,510.1411438,323.7010803,0.959797144,302.1428223,324.8598938,0.961906731,442.5483093,352.1075134,0.988804519,359.030304,360.9365234,0.989789665,443.0167236,462.8504028,0.502297223,355.475647,474.5448914,0.513757527,435.6687927,480,0.036755849,367.6953125,480,0.036757149
96,1.78E+12,4.896,374.7390442,139.5450745,0.997944176,385.2901917,121.7961426,0.990238309,357.3921814,128.2709808,0.993702054,404.1285706,117.9792023,0.757304728,332.8215027,132.047348,0.898238301,445.3840332,177.0492859,0.99676311,313.0035095,197.1674805,0.996978521,516.6346436,242.956131,0.973650992,291.973175,271.7611084,0.973283052,518.0015259,318.0151367,0.960493803,307.2180786,324.4989624,0.960415065,441.0956421,350.1398315,0.990707755,354.9753723,359.6766357,0.991089106,448.1365967,463.710083,0.54667747,351.4266968,476.6826172,0.548165739,440.7722168,480,0.043113939,360.5028076,480,0.04112478
97,1.78E+12,4.942,379.7207642,136.6748352,0.998005807,390.4013672,118.4379272,0.989955306,361.6412354,125.5892029,0.9945997,409.2048645,114.1764832,0.742152393,336.5426025,129.8966827,0.919478357,447.3684998,172.2146454,0.996264517,316.5391235,194.725296,0.997441411,517.7942505,238.510376,0.967675209,295.8332825,271.4444275,0.977270544,526.7844238,313.0630188,0.954646111,310.1139832,319.1457214,0.964830279,440.946991,341.1118469,0.99022913,356.4839783,351.8725891,0.991931975,447.4356079,457.8840332,0.562021852,353.4612427,473.5939941,0.599336207,439.7657166,480,0.046981554,363.2458496,480,0.049078017
98,1.78E+12,4.988,384.9610291,133.7124023,0.998182416,395.1645813,115.2624207,0.989527464,366.855011,122.0999451,0.99502337,413.5600586,110.2272339,0.702083528,341.1612549,125.1638489,0.9309659,447.5770264,169.5989075,0.996822238,318.5026855,189.7929382,0.997989416,514.7210083,234.2657166,0.975204289,292.5776672,269.1584167,0.98440671,537.7867432,305.8640747,0.967553675,319.9896545,321.3298035,0.976060569,435.9387512,331.376709,0.992879808,351.8500366,341.9597778,0.994151294,449.2337646,447.7489014,0.639336705,350.4145203,464.5246277,0.685328186,443.5861816,480,0.058800563,350.8000183,480,0.06327717
99,1.78E+12,5.036,389.1703491,132.3734741,0.997829735,398.9262085,114.3431396,0.986892879,370.9747925,121.6907959,0.994698405,415.4477539,110.6299744,0.646375179,344.3927307,126.6373291,0.939118683,450.3263245,168.7001648,0.996565163,319.7249146,192.2682343,0.997351289,518.8257446,229.2620392,0.971604168,300.7354126,270.521637,0.977320194,542.0372314,297.3250122,0.962170005,325.593811,319.4386597,0.967384636,440.3302002,332.8308716,0.991451442,356.7929077,345.1958923,0.992456913,447.5401001,447.5266724,0.624209583,357.364624,466.9400635,0.647757292,433.8404846,479.0380859,0.058130488,366.4395752,480,0.057208527
100,1.78E+12,5.083,394.5930176,128.2745361,0.997826159,403.9767761,110.7149048,0.984239817,376.50177,117.6074829,0.995265722,418.8539734,108.0810242,0.561829388,348.3816223,122.9000397,0.954448521,452.4182129,167.3634644,0.996747017,321.0803528,189.9052429,0.997559905,521.0812378,227.8309631,0.97076875,304.0276794,270.4489441,0.97850889,548.9227295,294.9029236,0.958987594,335.5506287,318.5332947,0.967160225,441.3474426,333.0260925,0.99220407,357.1029663,345.0914612,0.993282676,445.852356,448.7773743,0.635520518,354.1639099,468.267395,0.662753344,431.4247742,478.8956299,0.059869315,362.2678223,480,0.058240321
101,1.78E+12,5.13,413.6582947,120.8394165,0.998212099,423.1211243,102.9933624,0.982669234,394.5559998,109.5720215,0.996783495,436.2207947,100.783905,0.443542749,364.0100708,115.1754761,0.973478377,460.2286682,160.6147461,0.996362388,334.7744141,184.9942627,0.998109221,526.5303955,218.4627075,0.967367768,316.5272522,275.4624939,0.985033929,569.5612793,273.2480469,0.96061337,359.6545105,323.9365234,0.976303637,442.8860779,331.7492676,0.990118742,363.5525208,345.1152039,0.99284029,441.1896667,443.7380371,0.560843706,361.7088928,465.3977661,0.63005513,423.0693359,474.7702026,0.042907588,365.5971375,480,0.045194846
102,1.78E+12,5.176,418.4744568,119.1611633,0.998164356,427.9833984,101.7155762,0.980006874,399.4453735,107.4559937,0.996952057,440.0681458,100.4300537,0.371023953,367.625061,112.8191528,0.977426529,462.2933044,161.0935974,0.996170819,336.9772339,184.4023438,0.997943461,527.7495728,219.4884186,0.964696944,318.5010986,278.4981995,0.983697951,573.5681152,271.0644836,0.956905663,367.8493652,324.2257385,0.974567354,446.3386536,334.3595886,0.988373876,367.2098694,347.6139832,0.99145472,443.1847534,446.0600891,0.506623387,366.5931702,467.3997192,0.574134946,422.6485596,475.3743591,0.034489021,368.5331421,480,0.035379507
103,1.78E+12,5.223,423.1261292,118.1148071,0.998040617,431.907135,100.8873138,0.975696921,403.7610168,106.9463196,0.996973872,442.3479614,100.0610657,0.2956523,370.6756592,113.4938965,0.979912877,462.868866,159.2765198,0.996039629,340.0510254,184.7199554,0.997693479,527.7369385,216.5810394,0.964993656,324.882782,280.3998108,0.982590258,573.0501709,265.7466125,0.957145631,374.4192505,322.9611206,0.973603785,446.004364,332.5751648,0.988073885,368.7239075,346.5959778,0.990861058,440.9983521,441.9846802,0.514087439,368.2021179,464.6760559,0.571315348,418.0979919,473.0456543,0.035634838,369.1905518,480,0.034954183
104,1.78E+12,5.27,426.3730469,116.4981995,0.998073816,435.4457092,99.9604187,0.972649097,407.8003235,104.7194214,0.997151852,445.0375366,100.0274963,0.248074576,374.2965698,110.3132935,0.982267559,462.7608643,158.8650208,0.996284604,341.3043823,183.1054993,0.997766376,529.3040771,215.0907898,0.96725291,326.1439819,282.1411438,0.983619392,575.9017334,263.2413025,0.961345553,384.3944397,320.7421265,0.976306617,442.4700012,332.2662964,0.989287138,366.0391846,345.8964844,0.991639555,439.0373535,441.1013489,0.558807731,369.709259,463.0862732,0.612847626,413.97229,476.708252,0.041749466,366.8069458,480,0.04014235
105,1.78E+12,5.316,430.1207275,115.6563721,0.998101652,439.5087891,99.40617371,0.973243892,411.6139221,103.6349335,0.997255862,448.9507446,100.2287292,0.244061083,377.9095154,109.4243927,0.982352793,464.7072754,158.1880798,0.996026874,344.3918762,182.9141541,0.997573912,532.6185913,213.483551,0.966451526,329.2052002,283.7735291,0.98263377,577.9136353,259.7164612,0.961613476,391.5192566,317.5063477,0.975975633,443.8925171,335.2069092,0.987666726,367.8546143,349.0830078,0.990169823,443.2760315,439.5149841,0.52675271,373.6282349,461.321991,0.57856828,419.4668579,478.0520325,0.03830862,368.4660339,480,0.03641988
106,1.78E+12,5.362,434.8553772,114.1287079,0.998060763,442.7408752,97.06710815,0.970106959,415.6014709,103.1815643,0.99734062,450.366272,95.89941406,0.223789603,380.6758728,109.6994324,0.985095799,469.0606689,154.7783203,0.996488452,345.1312866,182.5436096,0.997919261,533.8505249,209.5193481,0.967213869,334.9622192,280.5407715,0.984064639,583.017334,258.3125,0.962321639,397.9195251,317.8251648,0.977851331,446.6349792,329.8862305,0.991295099,368.8325195,345.621521,0.993376553,443.9070129,435.2521057,0.664517283,372.08078,461.4647217,0.713856578,414.9378662,472.878479,0.068248376,374.8106079,480,0.065086551
107,1.78E+12,5.408,438.9027405,112.760025,0.997890055,446.8774719,96.47525024,0.965215087,419.5925293,101.7427979,0.997267842,454.1429749,97.51130676,0.179604486,384.3805542,109.5880432,0.985244036,468.0013428,155.9551086,0.995934367,349.006134,181.8740845,0.997362196,533.953064,213.7255249,0.96626538,335.7541199,285.6663818,0.982412577,578.2652588,254.0510864,0.960173547,408.8370972,314.4191895,0.975300908,441.1464233,338.8548584,0.986698091,365.5912781,353.2644958,0.989080131,442.2886963,437.8235168,0.483536273,372.1159363,461.0932007,0.531499743,415.4996643,472.5250854,0.032621052,361.6954346,480,0.029870689
108,1.78E+12,5.454,451.6882019,110.5652161,0.997505009,459.1389465,94.21192932,0.936054289,433.1230774,98.05909729,0.99766469,462.1049194,94.34660339,0.080352522,393.4326172,103.6737061,0.989344895,469.0906982,154.8525696,0.993102908,355.6156616,181.8447571,0.997575819,537.3889771,211.0334778,0.950910926,346.5661011,290.8602295,0.98818469,576.8712158,246.749588,0.958598912,434.3493042,314.0846863,0.985237896,445.1786194,342.8908691,0.98331219,370.4016418,357.4520874,0.989556134,445.9154053,446.7436218,0.527579129,369.9110718,468.3121948,0.628921509,433.2272644,480,0.038527526,359.4122009,480,0.039476905
109,1.78E+12,5.546,458.4537048,108.2913208,0.997667491,464.1064758,91.73677063,0.943471909,439.4221802,97.25758362,0.997146308,463.8014526,90.51794434,0.101268262,399.6172485,104.0650635,0.985880852,473.6270142,148.3372498,0.996096194,364.3537598,177.4502869,0.997156262,532.052002,204.3124237,0.969754159,363.7058105,281.8952332,0.984988451,576.7079468,245.1628723,0.96763736,444.8881531,314.4111938,0.982113302,444.9937744,332.2077637,0.990276337,375.7489014,348.7275696,0.992104173,450.0785522,427.9229126,0.652831435,387.425415,454.7972412,0.695343614,410.6461487,470.815033,0.063835479,376.7489929,480,0.056825206
110,1.78E+12,5.593,459.0813904,108.0100708,0.997900248,465.408905,91.92234802,0.951136887,440.6036682,96.54776001,0.997342646,466.0310059,91.26473999,0.115673013,401.8274536,102.5209503,0.986017942,475.3384094,148.8836975,0.996327102,367.0297852,175.8364868,0.997253835,532.5155029,205.8788757,0.970243394,365.601532,281.8565674,0.984776974,577.8967896,244.5388794,0.966479719,447.1720886,313.9898376,0.980991662,447.6641541,335.0504761,0.989937663,378.62323,350.526947,0.991755247,450.8804016,432.3041077,0.620863676,387.8018799,457.3849487,0.662308037,412.4489746,474.5239563,0.055068947,375.4163818,480,0.0486461
111,1.78E+12,5.639,460.8803711,109.3534546,0.997635484,466.7742615,92.82339478,0.944473863,442.3384094,98.09753418,0.997025073,466.6657104,91.09643555,0.106165461,403.3528442,104.0052948,0.984664619,474.7927246,148.3570251,0.995998859,369.260437,176.9321289,0.996932387,530.6405029,206.2460632,0.969836771,369.2730408,283.517395,0.984084487,576.4300537,244.2400208,0.967033863,450.559021,314.0836182,0.980767667,446.0031128,333.3899536,0.989934742,378.6225586,349.5308228,0.991590977,451.0570374,432.9123535,0.626227498,388.8394775,459.2190857,0.663832486,412.8070984,474.4075928,0.055565011,375.3425903,480,0.048484478
112,1.78E+12,5.685,462.1360168,108.3155975,0.997925282,468.0011902,92.49987793,0.94890511,443.8734741,97.25473022,0.99739182,468.1570435,92.36784363,0.108548284,405.434021,104.0013428,0.98674041,476.9909668,150.2220612,0.996535182,371.1347961,177.1220093,0.997421861,533.5756836,209.4736938,0.971673071,370.9159546,285.428772,0.985904038,578.8083496,244.5237427,0.968142807,454.8757019,313.0610046,0.98222363,448.1473694,331.6854248,0.99086374,380.4211426,346.9882202,0.992551565,451.399231,431.065033,0.653802276,388.6306458,456.1529846,0.694835305,414.0479431,473.2605591,0.061487075,373.999115,480,0.054383744
113,1.78E+12,5.731,464.9269409,108.7710571,0.997940004,470.4794617,93.86320496,0.934231877,446.5762634,98.08015442,0.998004854,469.5919189,95.5037384,0.061198115,406.4576721,105.7704468,0.992335498,474.4683838,151.5310364,0.995885074,367.7153931,179.5475922,0.997615099,533.8590698,211.7764435,0.964170456,363.8506775,293.3721313,0.986747384,580.9918213,244.7567291,0.959719837,458.0664063,309.8135986,0.98167932,446.2625732,336.7816162,0.988855064,377.7764893,352.2867432,0.991617262,439.4981384,441.0044556,0.535651267,378.0027466,466.2384644,0.594342172,404.7337036,477.42453,0.035515245,356.9645996,480,0.031239834
114,1.78E+12,5.777,464.4045105,109.4690094,0.998212814,470.4007568,94.44421387,0.942233086,446.23349,98.42811584,0.998274922,470.3897705,95.86120605,0.064762786,406.4371948,105.3067627,0.992888272,475.1468201,151.8893127,0.996190786,367.8408813,179.4863281,0.997811854,536.8311157,212.1665497,0.965349376,364.0875244,293.3846436,0.987246513,581.8847656,246.6037598,0.961859763,458.2086792,308.7145996,0.982717693,446.5026245,335.7233887,0.989495695,377.4749451,350.9434814,0.99210304,441.2818604,439.8091431,0.566844821,378.526062,464.4249268,0.625242174,408.2660217,477.4202271,0.040663954,357.3838196,480,0.035897013
115,1.78E+12,5.824,464.0501099,108.1751404,0.997823119,470.8634644,93.13275146,0.945748329,446.6853638,96.34312439,0.99723357,471.1637573,94.04779053,0.103451088,408.1075134,101.8879852,0.98615396,478.7033081,151.6573792,0.996562779,370.9088745,176.0268555,0.997349858,534.1054688,210.4352112,0.972793221,369.6460876,283.7744141,0.985626519,579.9597168,248.4497681,0.968527794,452.0995178,310.1817627,0.981848359,448.7285156,333.2202148,0.991446614,379.5128174,347.4943848,0.992834687,452.0762634,434.1844788,0.655040562,388.1642761,457.854248,0.689041376,414.0661621,477.5074158,0.059806123,374.0473633,480,0.051663525
116,1.78E+12,5.87,463.6812134,108.8821716,0.997984886,470.4197998,93.06806946,0.952469766,445.9395752,97.03625488,0.997432768,471.3064575,92.44386292,0.116195567,407.6087036,101.8467712,0.986550093,479.4917908,150.6824646,0.996566296,370.5379639,175.1451721,0.997296274,534.572876,210.1695251,0.97142148,367.0844727,281.1625061,0.984263241,580.9799805,250.5885162,0.966619492,448.1331482,310.6681824,0.98020488,449.2198792,334.1448975,0.990387261,379.4945068,348.604126,0.99183923,452.762085,435.0152588,0.620444775,388.1755371,459.2624512,0.653020263,415.1971741,476.2788391,0.052737352,375.3901367,480,0.045198757
117,1.78E+12,5.917,461.4335938,108.7289429,0.998388648,469.4199524,93.78649902,0.958954275,444.0118713,96.3706665,0.998210549,472.8917236,95.47755432,0.107621051,406.8044128,100.9400024,0.991116047,478.4057617,154.6500244,0.996276796,368.1530151,175.1439209,0.99792695,538.4434814,217.5362854,0.964519441,356.9300842,286.1928101,0.986717582,583.8084717,252.4026489,0.960859716,445.0495911,305.9221497,0.981761158,447.627594,340.6607056,0.988446891,377.1491089,352.7572021,0.991520584,439.8295288,447.5862427,0.518322766,378.5032349,467.6348267,0.582969546,409.1070862,480,0.03335825,360.8780212,480,0.030562731
118,1.78E+12,5.964,460.5298767,106.669754,0.99823916,468.2496338,91.2880249,0.963189185,442.9462891,94.5821991,0.997618735,471.3518677,91.63313293,0.156409577,405.8350525,99.0827179,0.986281812,481.0491638,151.5241241,0.996828973,368.558136,171.3084106,0.997653544,535.6548462,212.9957886,0.971689165,360.1293335,274.3621216,0.98502028,579.8320313,253.6167908,0.966897666,439.1464539,304.4665222,0.980969191,450.6851807,332.2271729,0.991387188,379.0578308,344.6486511,0.992951334,451.2409058,440.9607849,0.640650749,386.9776001,462.2475891,0.677792251,417.538208,480,0.05452814,378.4864807,480,0.048212063
119,1.78E+12,6.011,459.2579956,106.868576,0.997932553,467.6022034,91.01330566,0.949417233,441.2660522,93.71520996,0.998004973,471.5757141,91.47958374,0.09689492,401.8138123,97.46150208,0.990008354,477.9121399,154.4949646,0.99409759,361.2454224,172.0612793,0.997705638,540.4320679,216.9382477,0.954643905,345.8959351,276.2895203,0.98777163,579.4605713,253.8656006,0.958806992,434.7539978,304.1923828,0.984259903,451.322052,343.9052429,0.984304607,373.3803406,354.6671753,0.989613831,451.505249,453.3339844,0.49763456,367.9338379,470.0700073,0.584682465,442.9238281,480,0.031752188,356.4706116,480,0.031154234
120,1.78E+12,6.057,455.8791504,104.8803558,0.99786973,464.5487976,89.67955017,0.950848699,438.2186584,91.72572327,0.997833073,468.82547,91.58059692,0.107389867,399.1177063,96.01113892,0.989187777,477.045166,155.6937561,0.994530618,357.0736084,171.9172821,0.997781932,539.159668,216.5498047,0.958100557,340.8225708,273.6557007,0.987775803,582.0761108,255.2887573,0.960574865,423.84552,303.1886292,0.984051287,451.8143921,343.9183044,0.986522853,372.0582275,354.3921509,0.990912795,453.0031128,453.5805969,0.53526026,367.5421448,470.2089233,0.616652787,442.7412415,480,0.036315598,358.7767639,480,0.035550494
121,1.78E+12,6.149,448.1752014,102.5913544,0.998016715,458.7875366,87.99452209,0.968998432,431.3378601,88.52348328,0.997485757,466.9359436,91.1496582,0.209868148,395.6731262,91.56636047,0.983721137,478.1193237,156.3957214,0.994622946,354.3450012,167.8041687,0.997654676,538.4337158,216.8786011,0.957827568,331.1465454,267.5283508,0.985691369,582.9790039,253.9451599,0.958321929,408.9863892,299.4645691,0.980967045,455.2272034,346.9638672,0.983554125,373.2920532,355.4094238,0.988685966,454.6064758,456.0868225,0.45741874,367.1531677,469.3679199,0.53751725,442.5629578,480,0.027658053,358.0136719,480,0.027924942
122,1.78E+12,6.196,433.342865,95.13743591,0.998111844,445.4302979,82.03585815,0.983620167,418.6247559,81.936203,0.996342242,457.8479309,87.33879089,0.534062028,390.0173645,85.75205994,0.967477441,478.6772461,154.09729,0.996418238,347.2598267,158.1140594,0.998158395,534.0496216,215.1477051,0.967742622,310.9215698,241.9253387,0.984627545,572.3813477,261.4462585,0.960809767,356.8690491,283.6123962,0.976503313,452.6027222,340.0053406,0.991011858,368.4194946,344.5215759,0.993333399,449.5746765,457.3512878,0.525386989,366.5018921,465.4935303,0.585472345,432.6143799,480,0.033214748,367.1786499,480,0.034313817
123,1.78E+12,6.243,430.5311279,93.23461914,0.998254359,442.267334,80.21815491,0.98546356,415.4097595,80.66891479,0.996397674,454.7901917,85.58647156,0.57717973,386.6645508,85.54016113,0.965714097,478.5511169,153.2175446,0.997007787,345.0751343,156.890625,0.99828881,531.8416138,213.3505554,0.972130358,311.2186279,233.8968811,0.984726787,568.7901001,262.1871948,0.965121686,348.5065308,275.9608154,0.978049338,455.1444397,334.8596191,0.993872881,369.776062,339.6554871,0.995306194,453.884613,452.659729,0.684234858,368.3672485,461.662262,0.722905159,438.6607361,480,0.06587521,377.9496155,480,0.066024512
124,1.78E+12,6.29,424.1166382,91.63288879,0.998175502,437.1974792,78.9858551,0.988383353,409.5215454,78.86758423,0.995714247,452.1227112,85.31285095,0.708365142,382.9635925,83.98576355,0.95169574,478.1110229,152.3340454,0.996751785,342.852356,155.5320129,0.998343825,532.7373657,211.6277924,0.969557762,305.5415039,228.5463867,0.984739423,563.5883179,264.4046021,0.962216377,338.116333,266.479187,0.977560043,455.9787903,334.5593262,0.993444204,369.7919006,338.5865784,0.995272696,453.2546692,454.6894531,0.660741687,369.069519,461.8939819,0.71336478,438.1118774,480,0.060605928,379.8605957,480,0.065186948
125,1.78E+12,6.336,420.6862183,91.41253662,0.998091519,434.169281,77.94319153,0.98967731,406.0958862,77.81721497,0.994872749,450.5360718,83.40475464,0.749237239,380.0325928,81.84107971,0.92493099,475.1491699,152.990921,0.996497571,342.7901306,151.2107544,0.998072028,532.8917236,218.8720398,0.972469449,294.2884827,223.1706238,0.984665751,557.0859375,268.2075195,0.968453765,326.362854,266.8782654,0.977980494,451.002655,336.9949341,0.992830813,365.1785889,338.1805115,0.994264305,455.9110107,456.3182373,0.594419718,366.681427,458.007019,0.643884957,448.1386414,480,0.044141576,362.327179,480,0.047823571
126,1.78E+12,6.382,416.2723389,88.67129517,0.997905254,430.5925903,76.08407593,0.99103117,402.181427,75.55023193,0.993587613,448.3103027,83.838974,0.828029156,377.7898254,81.44155884,0.893208325,474.6573486,154.2362823,0.996628702,341.3693237,150.1137085,0.997813463,532.6203003,219.7521057,0.974455059,293.5256958,216.8394623,0.982070327,551.7403564,267.3621826,0.969811559,316.6851196,261.4929504,0.974361241,447.7970886,337.2891235,0.993410408,361.5354919,336.8485718,0.994278312,454.7714233,456.8635254,0.617750764,365.0953979,455.6862183,0.650624156,447.2983093,480,0.04956514,362.6090698,480,0.052687548
127,1.78E+12,6.428,412.0147705,87.22970581,0.997800052,426.8336792,75.58224487,0.991866291,399.1111145,74.37800598,0.992334664,445.1854248,85.02792358,0.870549679,377.1308594,81.12817383,0.861307621,472.8934631,153.657135,0.996329367,341.1443481,150.004425,0.99764508,530.49823,218.4581909,0.974875212,292.2088318,215.7355347,0.981817901,544.5808105,266.1025391,0.969005525,308.0766602,255.9541473,0.972902775,447.8065796,342.4345093,0.991998374,362.4033508,341.545105,0.993110299,451.6746521,465.4716797,0.493478775,363.0172424,463.0147095,0.527726293,445.2221069,480,0.027154956,360.6386414,480,0.029323831
128,1.78E+12,6.475,407.5484924,87.17193604,0.998042345,423.6897888,75.04837036,0.992681324,394.2814941,73.61352539,0.993483245,443.4728394,84.09469604,0.885280013,372.3079529,79.79814148,0.872702003,470.6208801,151.5955353,0.995850205,340.8494873,150.234314,0.997864783,533.4959717,215.6667023,0.970090032,294.219696,214.5843201,0.983014584,536.9363403,269.1055908,0.966176689,297.1223145,250.1113281,0.975963235,447.9020081,341.9943542,0.990433335,364.0067444,341.2469482,0.992813885,448.5834351,464.8563232,0.483712345,361.6102905,461.1572571,0.539948404,447.9051208,480,0.027692813,364.8700867,480,0.031838093
